Region,Product,Sales,Profit
East,C,369,164.26
North,B,186,35.29
East,B,368,88.7
North,B,195,25.68
South,C,168,75.86
South,C,266,47.18
North,C,117,46.9
South,C,304,47.98
East,C,350,149.66
West,A,289,78.16
West,B,457,70.1
South,A,86,30.29
North,A,299,91.1
North,A,160,77.16
South,A,155,44.74
East,B,141,70.35
West,A,329,92.1
North,A,495,104.21
North,A,335,52.5
West,A,365,133.16
West,B,52,14.23
East,B,481,57.27
South,A,147,46.89
West,A,247,54.51
East,B,474,235.61
East,A,493,222.17
East,B,345,110.83
North,C,450,99.16
East,C,371,79.7
East,C,416,162.92
North,C,404,64.06
East,C,192,79.05
East,B,271,78.11
West,A,294,90.76
North,C,247,80.54
West,A,418,93.42
North,C,149,43.37
West,C,230,43.88
West,C,179,56.72
South,A,169,39.19
East,B,162,25.7
South,A,257,119.56
South,C,256,55.81
North,A,333,45.09
West,B,222,26.55
West,C,326,69.27
North,A,203,45.39
North,C,290,95.76
West,C,492,206.14
North,C,292,30.04
West,C,302,72.43
South,C,349,58.37
South,A,399,139.11
South,A,259,97.12
West,B,325,132.09
West,A,439,75.3
East,A,245,101.01
East,C,89,44.43
West,A,433,56.88
North,B,293,130.77
South,A,133,42.83
East,B,70,18.95
East,A,492,194.72
West,C,141,55.82
West,B,130,23.92
East,C,452,157.13
West,C,388,86.05
East,C,446,218.79
East,B,446,193.12
South,A,462,63.26
East,C,479,108.21
East,B,422,138.74
West,A,254,41.53
West,C,243,87.44
East,B,210,48.03
East,B,78,33.02
East,C,169,19.66
North,A,206,86.38
South,C,194,34.99
East,B,255,104.16
East,C,478,118.77
North,C,128,62.87
North,A,86,20.8
South,C,202,25.38
East,B,469,62.74
East,A,320,110.16
South,B,230,98.22
North,C,410,44.87
East,B,311,130.86
South,B,171,62.95
East,A,204,29.36
East,B,455,61.77
East,C,336,165.15
East,C,450,105.95
West,C,301,93.78
West,C,317,58.08
East,A,435,169.61
West,C,316,119.9
East,C,170,65.21
North,B,386,51.17
North,C,213,27.71
East,A,328,43.62
South,C,401,191.11
South,A,496,205.63
East,C,377,161.84
North,C,428,72.52
West,A,295,85.38
North,A,281,104.26
South,B,108,31.03
South,C,382,152.5
North,A,128,60.26
West,B,478,98.24
East,B,359,139.81
North,A,253,122.41
West,B,315,55.57
South,C,423,193.8
South,B,133,16.74
North,B,254,44.44
West,A,270,98.24
North,A,209,69.46
South,B,400,199.87
East,A,306,71.73
West,A,216,23.52
East,B,245,50.14
West,A,216,49.66
East,A,204,53.74
East,B,228,83.34
East,A,213,94.5
West,B,223,107.96
East,B,447,165.89
North,C,103,12.62
North,C,350,155.83
North,A,387,39.07
South,C,206,97.71
North,C,467,60.91
East,A,144,37.79
South,A,305,57.36
South,A,238,118.32
South,C,440,91.97
West,A,72,24.92
East,C,84,21.82
North,C,419,94.81
South,A,439,183.18
North,B,258,64.26
West,C,260,37.55
North,B,241,108.51
West,C,108,38.0
East,B,71,30.13
West,B,397,164.75
West,A,330,104.24
West,A,83,34.93
South,B,259,28.82
South,C,219,36.96
South,C,355,146.33
South,C,222,49.19
West,A,217,58.16
West,C,112,52.31
South,B,75,24.76
South,C,203,39.77
North,A,418,193.73
South,A,208,43.13
North,B,369,45.84
West,B,314,144.89
North,B,63,17.51
West,B,259,46.82
South,A,259,97.4
North,A,324,150.03
South,A,309,123.88
West,B,453,225.79
East,A,333,75.92
East,C,195,57.41
West,B,253,32.91
East,B,306,77.21
South,A,320,36.84
West,C,82,22.49
West,A,137,36.5
North,C,344,164.05
West,B,250,53.09
East,A,305,38.83
East,C,312,92.85
West,B,172,79.7
North,B,495,144.79
North,B,159,31.46
East,C,157,47.85
South,B,152,52.78
North,B,396,178.8
West,B,83,34.59
East,B,475,127.79
West,A,448,148.45
East,A,154,15.56
South,B,497,150.06
North,B,152,58.51
South,C,385,44.47
West,C,83,9.24
North,C,415,99.05
South,C,122,32.45
South,B,308,56.15
West,A,447,61.47
South,A,154,45.05
East,A,307,63.67
East,B,457,192.38
East,C,236,106.42
South,B,138,52.29
West,A,173,39.62
North,A,335,161.91
North,C,128,16.1
West,A,136,25.63
West,B,66,11.49
North,C,201,81.18
South,A,67,20.72
East,C,265,108.51
South,B,375,61.69
West,C,226,94.08
West,B,60,18.37
South,A,295,88.77
South,A,491,122.63
East,B,100,30.71
South,A,159,36.57
West,C,114,54.82
East,B,423,98.44
North,B,339,47.86
West,C,64,7.87
East,B,306,79.43
South,A,285,98.12
West,C,389,117.31
North,A,288,112.09
East,C,61,19.37
West,B,66,31.16
North,B,446,64.49
North,C,459,88.57
South,C,480,104.08
East,A,180,86.9
East,C,170,74.34
West,A,456,216.01
North,A,426,164.25
West,A,307,101.59
West,B,180,29.22
West,A,277,134.32
North,A,388,171.61
North,C,236,49.88
East,A,315,61.26
West,A,58,5.99
South,A,384,41.72
West,B,381,157.7
South,B,273,105.14
South,B,79,11.62
South,C,479,221.65
East,C,104,24.94
West,B,412,70.17
North,B,464,198.9
South,B,251,100.44
East,B,163,19.74
North,B,232,80.78
West,C,374,109.12
West,A,182,47.51
North,B,187,42.07
West,A,377,90.63
West,C,295,75.14
South,C,496,209.37
South,C,370,181.27
North,A,485,123.67
South,B,291,130.97
South,A,57,28.05
West,A,418,91.35
South,B,422,138.11
West,B,227,86.76
East,A,397,103.93
North,C,267,65.66
West,C,169,66.78
South,B,450,181.24
South,A,304,31.0
North,C,361,124.54
West,C,411,154.85
East,A,84,10.04
South,A,121,13.28
South,C,206,76.91
North,A,267,85.29
East,A,214,59.15
East,B,76,7.99
North,B,337,41.61
South,C,112,17.06
East,C,268,43.08
North,A,163,24.36
South,C,92,15.99
South,C,468,114.91
West,C,91,44.51
South,C,442,89.97
North,B,214,28.04
North,B,100,30.01
West,B,418,81.1
North,A,392,83.19
West,C,138,43.61
West,B,292,144.44
North,C,51,12.98
South,A,195,36.14
South,B,67,27.38
East,B,306,82.72
East,A,232,25.23
North,A,421,141.67
East,A,289,84.16
West,B,94,18.01
West,C,157,44.67
North,B,58,9.06
East,C,497,199.29
South,A,413,169.6
North,A,123,48.88
West,C,418,62.56
East,A,113,25.13
South,A,499,104.93
South,B,165,64.64
West,A,230,37.59
East,B,77,25.79
West,B,237,83.09
West,C,427,133.82
North,B,357,35.83
South,A,486,93.91
South,A,143,32.68
North,C,261,77.26
South,B,216,47.44
South,C,413,75.71
East,B,454,147.77
East,B,299,49.43
North,A,173,47.33
South,B,256,81.47
East,C,68,33.81
West,A,386,112.02
West,C,283,136.53
West,A,475,193.43
South,B,392,107.91
South,A,356,136.21
North,A,421,100.07
West,B,178,52.71
North,A,232,73.52
North,B,61,14.42
South,B,450,106.36
South,A,310,71.4
South,A,268,95.76
West,B,433,102.01
West,C,249,108.28
South,A,57,14.45
East,C,490,84.23
West,A,242,87.67
South,A,436,180.43
North,C,106,20.04
South,A,78,33.0
West,A,297,75.0
South,A,293,74.7
South,A,407,192.26
North,A,312,137.5
South,A,243,113.61
East,C,244,35.77
West,A,185,75.16
North,C,313,128.34
South,A,158,31.35
South,C,154,21.86
East,B,239,101.55
North,B,97,35.08
East,B,309,108.65
West,B,418,207.0
North,C,188,70.95
South,B,107,12.89
South,C,451,211.1
West,B,202,26.16
South,C,467,225.61
South,B,222,110.32
South,B,240,25.33
East,C,264,118.37
East,A,359,65.32
South,B,224,82.31
South,A,96,14.64
West,C,322,37.8
North,B,222,78.41
West,B,301,109.76
East,C,60,14.77
South,B,252,93.6
West,A,386,124.99
West,B,171,52.15
South,A,403,104.65
East,A,415,131.57
West,C,439,136.72
North,A,300,72.99
East,B,243,84.48
South,A,487,153.99
North,A,402,172.64
North,C,206,29.55
East,C,164,57.46
East,C,370,131.84
South,B,99,45.89
East,A,84,16.75
South,B,238,62.16
South,A,129,34.4
South,A,75,23.66
South,B,235,88.03
East,B,217,28.72
North,B,172,26.46
East,B,475,223.19
North,B,174,72.09
North,C,226,34.64
West,A,180,45.45
North,B,179,42.53
East,A,171,44.83
North,B,108,16.05
South,C,171,35.53
West,B,405,148.37
West,A,413,105.25
West,A,386,84.69
West,B,100,18.45
North,B,382,103.82
East,B,356,64.63
South,A,372,42.41
West,C,335,100.3
North,A,363,114.03
West,B,382,63.04
West,A,113,33.62
South,B,198,28.08
North,C,390,159.18
North,B,473,136.75
North,B,477,185.12
North,B,472,152.61
South,C,83,39.0
East,A,217,43.34
North,B,178,44.6
North,A,241,38.68
East,C,416,88.27
North,B,467,229.66
North,C,128,30.84
East,B,358,141.52
East,B,89,11.14
West,B,338,48.03
North,B,481,90.82
South,C,302,50.46
South,C,318,95.19
West,A,82,17.42
North,B,67,19.92
West,C,166,32.54
West,B,179,76.23
East,C,271,53.41
East,B,336,62.17
North,A,198,27.95
West,A,221,61.34
North,C,124,20.23
South,A,372,59.75
South,C,484,176.9
North,A,57,21.44
North,B,324,99.57
North,A,90,30.53
West,C,422,175.52
South,C,130,63.3
West,B,476,221.45
South,C,129,42.1
South,C,128,16.81
West,B,279,76.67
South,A,323,137.68
West,B,133,56.31
South,A,145,44.53
North,C,495,134.1
West,B,357,135.5
West,C,393,92.2
South,B,466,202.53
North,B,352,130.35
South,C,219,28.54
North,C,441,200.27
South,B,430,213.14
South,B,468,117.45
East,B,80,33.81
West,C,470,102.52
South,A,338,160.02
East,C,362,114.7
North,B,394,144.62
South,C,354,117.05
South,C,178,40.54
South,B,408,189.63
North,A,327,153.91
North,A,325,105.98
North,A,312,149.32
West,C,153,42.37
West,B,386,158.37
South,B,163,74.34
North,A,313,96.69
South,C,130,39.06
West,C,481,173.87
East,C,408,61.64
East,B,377,89.49
South,B,450,206.26
West,C,485,207.49
North,C,195,31.08
West,B,211,65.56
North,A,132,18.85
North,C,271,121.42
East,C,289,30.16
South,B,243,34.51
North,A,172,67.11
South,A,385,142.01
South,A,371,68.37
South,B,251,47.82
East,A,256,52.69
West,B,156,67.76
East,C,114,18.61
West,B,229,52.33
East,A,81,19.65
East,B,380,84.45
West,B,110,24.19
South,A,52,7.4
East,B,147,47.84
East,B,88,35.25
South,B,265,81.88
West,A,348,49.84
West,A,58,21.17
North,A,179,55.8
South,B,430,79.25
South,A,273,92.46
East,B,289,58.61
North,A,167,60.64
West,C,483,59.73
South,B,288,50.62
West,C,357,74.66
South,B,199,48.2
West,B,415,137.32
North,B,379,107.2
North,C,400,149.91
North,B,404,144.09
East,A,396,197.18
West,B,64,24.18
East,A,207,44.7
North,A,356,172.12
East,C,169,59.21
North,A,150,48.5
East,B,344,108.66
North,B,245,46.38
North,A,126,37.03
East,A,68,27.01
South,C,337,88.69
East,B,494,237.19
North,B,74,13.26
East,A,81,17.0
West,C,339,38.88
East,B,240,98.28
South,A,125,39.6
West,C,66,19.72
East,A,430,101.58
East,A,369,73.38
West,B,286,134.23
North,B,216,22.09
South,B,208,87.03
West,B,352,172.78
East,B,323,144.34
East,B,118,51.2
West,C,496,68.45
South,C,419,141.44
East,A,274,123.44
East,B,362,124.12
South,B,55,7.64
East,A,85,33.69
South,C,150,69.32
North,A,286,122.64
West,B,291,112.63
West,C,440,180.04
West,B,133,19.54
North,C,412,61.12
North,B,408,197.66
East,A,282,114.66
North,A,209,44.46
East,A,366,146.72
West,A,94,29.93
North,B,480,79.82
South,C,258,79.56
South,A,297,127.83
East,B,139,32.39
East,A,71,13.05
East,C,281,68.14
North,B,384,80.58
North,B,253,114.96
West,B,158,25.5
South,C,439,45.3
East,C,193,68.86
West,B,112,17.03
North,B,418,60.5
West,A,177,47.01
South,A,373,74.91
North,C,333,117.8
West,C,88,29.32
East,A,372,156.29
North,C,95,15.9
West,C,175,69.75
West,C,491,71.61
West,C,392,152.14
North,A,98,36.51
East,B,389,93.49
South,A,317,102.88
North,A,135,51.89
North,B,255,126.35
West,C,345,60.07
South,B,188,90.42
West,A,461,188.94
North,B,332,103.99
South,B,497,195.94
North,C,62,11.27
East,C,399,93.29
East,A,224,76.58
South,B,447,135.06
East,B,202,75.7
South,C,110,54.54
East,B,483,197.07
North,B,59,9.44
West,A,423,98.83
East,A,357,132.18
East,C,158,43.04
North,A,219,47.21
East,A,151,28.87
West,C,273,28.99
West,A,482,120.49
North,A,485,80.72
South,B,488,135.89
North,B,213,75.95
South,A,103,39.3
South,B,327,101.81
East,B,258,100.6
East,B,276,48.91
South,C,485,176.12
East,B,214,23.97
West,B,69,28.06
North,B,485,233.99
North,A,431,105.62
East,B,198,19.94
North,C,263,74.88
South,C,320,139.76
South,B,218,83.76
East,B,114,47.81
North,A,431,185.26
North,C,305,136.24
East,C,109,21.77
East,C,234,69.21
North,A,456,135.19
East,B,52,23.05
West,C,290,86.96
West,B,183,47.55
East,C,345,49.11
West,A,458,103.52
West,C,229,95.91
South,A,228,44.97
South,A,286,93.57
East,B,362,180.99
West,B,216,27.23
East,B,354,78.75
West,B,282,37.71
East,A,349,50.8
South,A,109,15.17
North,A,135,20.14
West,A,450,182.09
West,A,237,74.76
East,C,396,186.3
North,C,184,62.52
West,B,197,92.04
South,A,394,154.97
North,A,277,89.4
West,C,258,59.92
South,C,442,194.13
East,A,132,16.08
South,A,86,37.3
East,B,91,36.05
South,A,317,51.91
East,A,175,30.74
East,C,296,118.69
North,B,186,40.46
South,A,275,77.19
East,C,298,69.54
North,B,119,33.5
West,C,337,81.6
East,C,477,69.37
East,C,156,50.63
West,A,175,53.15
North,B,253,80.39
West,A,388,145.4
East,C,451,174.44
East,C,283,100.3
East,B,295,112.0
East,C,453,81.76
South,C,409,142.33
South,A,261,110.18
West,A,251,49.72
North,B,303,105.79
North,B,79,12.93
West,C,143,46.06
South,A,62,15.4
West,B,106,33.03
West,B,316,123.77
North,B,460,91.84
North,B,387,122.9
South,A,63,18.36
North,B,98,35.64
West,B,497,127.88
West,B,206,65.6
East,A,53,8.14
East,B,364,45.49
North,B,183,65.83
North,B,142,35.66
West,B,444,198.6
West,C,54,15.0
South,A,405,182.39
North,B,293,122.88
South,B,127,61.4
South,C,292,126.57
East,C,51,22.96
West,A,195,31.46
West,A,60,15.61
East,C,79,33.41
West,B,376,55.01
East,B,361,49.48
South,A,199,99.28
South,C,417,43.12
North,A,311,150.23
East,A,284,52.23
East,B,367,103.98
West,C,380,101.11
West,B,416,121.12
West,A,129,16.06
North,C,155,73.54
South,A,159,72.54
West,C,452,199.51
North,A,112,34.84
West,A,115,43.34
North,C,325,37.88
South,A,159,55.97
South,A,435,56.19
East,B,218,73.11
South,C,166,43.92
South,B,138,48.84
West,A,257,36.57
East,B,163,51.06
East,A,156,33.52
South,B,419,170.96
West,A,403,82.26
South,C,375,101.85
North,A,301,100.72
North,C,346,172.22
South,B,390,42.22
North,A,338,94.76
East,C,162,44.11
North,C,80,11.27
South,A,416,120.04
West,A,133,43.88
South,A,397,84.05
South,B,251,108.71
North,A,325,85.38
North,A,444,190.7
West,B,480,239.69
East,C,205,25.92
West,B,366,97.53
East,C,366,92.88
West,A,413,116.8
North,A,232,81.82
North,A,380,101.58
East,C,57,22.81
East,A,163,67.26
West,C,146,37.0
South,B,374,149.35
North,C,89,27.45
North,C,304,124.85
North,A,93,41.47
East,A,332,139.33
South,B,361,94.25
West,C,88,16.65
South,A,471,160.1
South,A,396,106.59
West,B,95,46.33
West,B,128,37.72
East,B,206,65.74
West,C,420,80.4
West,B,71,32.03
South,C,71,14.07
East,B,115,29.15
North,B,491,120.52
South,B,102,23.09
West,C,233,111.73
North,C,361,174.29
South,B,390,83.08
East,B,231,93.95
West,B,412,61.08
North,A,167,72.42
East,C,494,53.93
East,A,326,102.8
East,B,379,61.53
South,B,187,35.55
East,A,156,49.04
East,A,457,174.08
East,B,453,202.7
West,A,184,60.29
West,B,232,102.04
South,B,128,37.36
North,B,391,179.07
North,C,277,36.73
North,B,126,31.15
East,A,331,96.04
East,B,70,32.02
East,B,442,191.53
East,A,280,118.03
West,B,450,149.75
West,A,385,131.33
West,B,329,148.0
West,B,158,69.86
East,A,274,107.96
East,B,404,108.86
North,B,133,17.45
West,C,186,58.03
South,B,451,214.88
South,C,384,136.61
West,A,298,144.21
East,A,375,121.95
East,C,469,64.09
East,C,456,95.11
East,C,195,55.17
East,C,178,24.85
East,B,405,124.51
South,B,350,58.81
West,B,365,76.59
East,C,379,154.56
North,B,284,93.6
East,B,144,70.37
North,B,175,87.39
South,A,358,153.09
South,C,490,103.63
West,C,143,35.6
West,C,90,24.77
East,C,317,137.85
West,B,438,137.63
East,C,435,171.76
North,B,437,179.49
North,B,211,88.36
North,B,443,91.9
North,A,441,164.48
South,C,113,49.94
North,C,457,216.75
South,B,230,53.55
North,C,389,66.33
West,C,410,109.14
East,C,95,35.32
East,B,123,44.53
East,B,282,81.06
South,C,186,90.58
West,B,446,58.43
West,B,380,151.97
North,A,272,87.62
East,C,218,80.2
East,C,205,29.12
West,B,303,131.51
North,A,78,15.35
South,A,67,15.98
South,C,281,74.71
East,A,203,63.11
East,A,160,29.53
North,B,183,44.01
South,A,268,101.68
North,C,174,71.48
North,A,270,107.18
West,C,263,116.85
North,A,233,59.03
South,C,84,9.63
North,B,78,34.48
West,A,380,92.48
East,A,456,119.32
West,B,435,185.94
North,A,151,31.87
South,A,484,106.75
South,B,423,180.51
North,B,360,94.28
West,A,247,112.33
South,A,184,19.73
North,B,405,180.81
West,A,294,112.26
South,B,487,191.22
East,B,398,169.79
South,C,139,34.65
South,C,254,68.72
East,C,181,89.91
South,B,490,168.94
West,B,265,126.14
East,C,270,100.43
East,C,197,52.21
North,C,58,19.09
East,C,436,74.87
East,A,87,38.94
South,A,185,47.33
North,C,251,49.85
North,A,322,103.78
East,C,420,172.78
West,C,179,47.45
West,B,176,56.26
North,C,260,47.35
East,A,490,82.78
West,B,114,26.54
West,A,399,99.18
East,B,435,96.47
West,B,244,36.3
North,C,486,180.25
East,B,250,95.35
West,B,155,52.11
East,C,192,59.42
East,C,360,65.4
East,C,163,56.41
East,C,61,23.73
North,A,482,203.25
West,B,377,157.03
South,C,412,171.77
West,A,128,53.67
West,C,416,178.71
South,C,269,35.14
East,C,464,52.63
East,B,99,23.32
West,A,424,195.42
West,A,467,217.38
West,B,60,11.02
West,A,194,35.63
West,A,217,62.84
North,B,474,79.29
North,A,119,49.1
North,B,484,212.19
West,A,143,20.95
North,C,446,207.46
West,A,432,155.29
South,B,127,55.62
East,B,281,97.27
East,C,276,67.26
East,C,241,96.6
West,A,404,64.66
South,B,191,27.78
North,B,85,33.17
North,C,476,180.96
North,C,234,93.54
South,C,118,26.79
East,C,186,49.31
North,A,158,18.08
North,C,286,74.77
East,A,291,96.18
South,B,366,135.78
North,C,119,37.71
West,A,109,39.53
North,C,162,43.05
South,B,270,134.83
West,A,470,223.8
East,C,392,133.33
North,A,331,84.82
East,B,330,94.3
South,B,262,54.87
North,C,372,180.07
South,C,317,92.75
West,A,433,62.52
West,B,478,105.52
West,C,379,188.72
South,B,253,77.3
South,A,491,236.81
South,C,157,69.75
North,C,279,110.44
East,B,143,56.51
East,A,249,81.27
North,B,242,112.74
South,B,374,60.86
East,A,183,41.03
North,C,467,80.67
North,B,433,59.35
West,B,348,104.56
South,C,238,63.77
South,B,53,22.4
North,B,66,21.63
North,C,268,88.88
West,B,385,108.01
East,C,497,156.88
West,A,53,10.95
North,A,350,51.74
North,C,398,42.24
East,C,485,186.96
North,A,429,180.61
North,C,209,23.06
North,C,310,56.55
East,A,365,169.0
South,A,88,34.58
North,B,387,89.98
West,A,52,16.44
West,C,125,28.11
West,B,383,82.39
South,B,218,56.86
West,A,161,43.02
South,B,295,58.15
West,A,314,42.5
West,A,137,60.25
North,A,427,104.56
North,C,147,59.61
North,A,230,96.43
North,B,449,192.25
North,C,50,7.66
South,B,228,113.6
North,A,100,31.63
East,C,169,17.35
West,C,227,40.2
West,C,192,74.03
West,C,291,110.51
North,B,226,36.96
South,B,147,20.96
South,A,447,126.12
North,C,345,64.81
West,C,303,31.86
North,B,467,152.41
West,B,252,28.28
East,C,196,30.83
South,C,488,57.28
South,B,311,130.76
North,C,290,111.48
East,C,181,55.36
West,B,119,26.27
East,C,386,95.34
South,C,461,164.92
North,B,353,64.16
North,A,305,40.6
East,A,359,149.91
West,C,71,15.23
North,B,341,64.77
West,B,402,114.29
East,B,91,26.75
West,B,155,24.9
West,B,175,85.57
East,C,306,66.79
North,C,65,7.18
North,B,422,211.0
