Region,Product,Sales,Profit,Profit Margin
West,A,394,43.41,0.11017766497461928
East,B,246,70.76,0.28764227642276424
North,A,76,15.97,0.21013157894736842
West,C,197,40.61,0.20614213197969544
West,C,283,85.77,0.30307420494699644
East,C,112,12.52,0.11178571428571428
East,C,209,102.21,0.4890430622009569
West,B,318,137.57,0.43261006289308174
East,B,391,159.89,0.408925831202046
North,B,88,32.33,0.3673863636363636
North,C,172,20.42,0.11872093023255816
South,B,329,119.56,0.36340425531914894
South,B,498,195.83,0.39323293172690765
East,C,425,106.04,0.2495058823529412
North,B,354,164.58,0.4649152542372882
East,C,103,31.06,0.30155339805825243
West,A,158,68.88,0.43594936708860754
West,B,322,92.24,0.28645962732919256
South,C,235,105.34,0.4482553191489362
West,A,366,129.21,0.3530327868852459
South,B,132,24.6,0.18636363636363637
South,A,187,70.46,0.37679144385026736
East,C,288,49.59,0.17218750000000002
West,A,52,22.11,0.4251923076923077
East,A,172,64.92,0.3774418604651163
East,B,323,66.25,0.20510835913312694
East,C,407,84.19,0.20685503685503684
North,C,486,79.41,0.16339506172839505
West,C,66,32.08,0.486060606060606
North,A,369,69.09,0.1872357723577236
East,A,466,64.8,0.1390557939914163
South,A,333,90.54,0.2718918918918919
North,A,93,27.14,0.2918279569892473
South,C,243,36.73,0.1511522633744856
East,C,283,94.79,0.3349469964664311
North,A,211,72.23,0.3423222748815166
North,C,277,72.13,0.2603971119133574
East,C,137,46.8,0.3416058394160584
East,A,493,162.51,0.3296348884381339
East,C,87,35.31,0.40586206896551724
North,B,134,31.17,0.23261194029850749
West,C,433,196.27,0.4532794457274827
West,A,115,45.46,0.395304347826087
West,C,290,123.47,0.42575862068965514
East,A,107,12.03,0.11242990654205606
East,A,68,7.33,0.10779411764705882
West,A,253,58.22,0.2301185770750988
East,A,389,53.57,0.1377120822622108
North,C,381,75.96,0.19937007874015747
North,A,183,41.36,0.22601092896174863
West,B,89,10.65,0.1196629213483146
East,A,459,49.2,0.10718954248366014
South,B,51,8.75,0.1715686274509804
East,B,443,163.19,0.3683747178329571
East,B,201,98.35,0.48930348258706463
East,B,306,77.66,0.2537908496732026
North,A,323,139.6,0.43219814241486065
West,C,206,91.36,0.44349514563106796
North,C,455,159.19,0.34986813186813187
South,A,341,39.3,0.11524926686217007
North,B,362,82.25,0.2272099447513812
East,C,164,39.33,0.2398170731707317
West,A,394,72.83,0.1848477157360406
South,C,371,94.61,0.2550134770889488
East,C,423,155.78,0.368274231678487
South,A,54,23.66,0.4381481481481482
South,A,125,58.17,0.46536
South,C,128,13.1,0.10234375
North,C,387,179.64,0.46418604651162787
West,B,69,26.17,0.3792753623188406
East,C,271,112.44,0.4149077490774908
West,C,240,86.26,0.35941666666666666
North,C,209,95.52,0.4570334928229665
South,C,419,116.87,0.27892601431980907
West,C,280,55.56,0.19842857142857143
East,C,413,126.76,0.30692493946731236
East,B,274,68.74,0.2508759124087591
East,A,497,195.67,0.393702213279678
West,A,149,37.18,0.24953020134228188
East,A,195,91.85,0.471025641025641
East,C,307,108.46,0.3532899022801303
West,A,205,101.48,0.49502439024390243
East,B,87,39.72,0.45655172413793105
South,C,407,69.73,0.17132678132678134
South,C,327,152.15,0.46529051987767583
West,A,483,222.01,0.459648033126294
West,A,239,57.81,0.24188284518828454
East,C,405,100.04,0.24701234567901237
South,C,440,128.26,0.2915
West,B,280,96.17,0.3434642857142857
East,B,130,28.89,0.22223076923076923
East,B,428,108.31,0.2530607476635514
East,B,348,66.34,0.19063218390804598
West,B,494,72.4,0.1465587044534413
West,B,130,60.33,0.46407692307692305
East,C,170,58.66,0.34505882352941175
West,A,432,184.39,0.4268287037037037
East,B,283,132.16,0.4669964664310954
East,B,370,117.24,0.31686486486486487
South,C,226,102.44,0.4532743362831858
West,C,265,76.89,0.29015094339622644
West,B,223,70.39,0.31565022421524663
East,A,307,151.15,0.4923452768729642
South,C,230,26.18,0.11382608695652174
South,C,322,129.48,0.402111801242236
West,B,252,98.61,0.39130952380952383
West,B,104,27.95,0.26875
South,B,375,121.64,0.32437333333333335
East,A,170,66.34,0.39023529411764707
North,C,358,63.26,0.17670391061452514
South,A,365,104.67,0.28676712328767123
West,B,373,135.57,0.36345844504021446
North,A,59,27.48,0.46576271186440676
South,C,156,54.85,0.35160256410256413
East,B,273,67.69,0.24794871794871795
South,A,306,71.68,0.23424836601307192
East,C,304,34.53,0.11358552631578948
South,B,81,15.1,0.18641975308641975
East,C,243,107.78,0.44353909465020575
West,A,301,44.05,0.1463455149501661
North,A,322,69.6,0.21614906832298134
East,C,71,30.09,0.4238028169014085
North,A,178,41.75,0.2345505617977528
North,A,256,44.0,0.171875
East,A,281,114.41,0.407153024911032
North,A,354,168.49,0.47596045197740117
East,B,302,75.65,0.2504966887417219
South,B,262,120.95,0.4616412213740458
East,C,57,26.16,0.45894736842105266
South,B,310,53.24,0.17174193548387098
West,A,133,60.71,0.45646616541353385
South,C,129,18.7,0.1449612403100775
East,C,318,32.6,0.10251572327044026
East,A,66,6.87,0.1040909090909091
West,C,356,110.68,0.31089887640449443
East,A,437,194.81,0.4457894736842105
North,C,68,17.4,0.25588235294117645
West,B,210,104.88,0.4994285714285714
South,C,303,93.3,0.3079207920792079
West,C,365,181.81,0.4981095890410959
West,B,268,56.34,0.21022388059701494
North,A,386,55.86,0.14471502590673574
North,A,276,68.21,0.24713768115942028
East,A,102,11.11,0.10892156862745098
South,B,464,212.21,0.4573491379310345
East,B,478,108.22,0.22640167364016736
East,C,358,158.44,0.44256983240223463
South,A,184,41.08,0.22326086956521737
North,B,288,124.78,0.4332638888888889
North,C,342,160.36,0.4688888888888889
West,C,486,81.95,0.16862139917695473
West,C,489,211.73,0.43298568507157464
East,B,184,50.78,0.27597826086956523
North,C,114,41.86,0.36719298245614035
West,C,476,84.35,0.17720588235294116
South,B,120,41.04,0.34199999999999997
South,B,87,21.64,0.24873563218390804
East,B,190,30.63,0.16121052631578947
South,A,175,78.81,0.45034285714285716
West,A,431,126.67,0.2938979118329466
East,B,199,56.12,0.28201005025125625
East,C,207,25.01,0.12082125603864735
East,A,359,58.5,0.16295264623955433
East,B,159,75.62,0.4755974842767296
West,B,324,58.87,0.18169753086419752
West,C,323,85.72,0.2653869969040248
North,C,324,36.61,0.11299382716049383
South,B,244,33.22,0.13614754098360654
North,B,430,140.45,0.32662790697674415
West,A,496,167.89,0.3384879032258064
East,C,476,228.4,0.47983193277310926
South,B,494,127.56,0.2582186234817814
North,B,465,112.89,0.24277419354838708
West,C,51,8.34,0.16352941176470587
East,C,395,143.16,0.36243037974683545
East,A,225,47.21,0.20982222222222222
West,B,467,203.19,0.4350963597430407
East,B,237,71.26,0.3006751054852321
East,B,427,192.49,0.4507962529274005
North,C,220,30.39,0.13813636363636364
West,B,314,60.41,0.19238853503184714
North,C,301,147.93,0.49146179401993356
North,C,340,102.5,0.3014705882352941
North,A,251,72.63,0.2893625498007968
South,C,65,11.54,0.17753846153846153
East,B,352,61.41,0.17446022727272725
East,A,348,115.96,0.3332183908045977
West,C,390,181.42,0.46517948717948715
North,B,470,108.36,0.2305531914893617
East,B,413,105.2,0.2547215496368039
South,C,271,49.02,0.18088560885608856
East,B,146,40.89,0.28006849315068494
North,C,467,189.5,0.4057815845824411
North,C,219,102.91,0.46990867579908674
South,B,70,34.34,0.4905714285714286
West,A,80,21.62,0.27025
North,B,358,96.91,0.27069832402234634
North,C,166,54.56,0.32867469879518074
West,A,349,106.75,0.30587392550143266
North,B,463,71.16,0.15369330453563715
East,A,409,50.94,0.12454767726161368
East,B,345,170.74,0.49489855072463773
South,A,70,24.0,0.34285714285714286
East,A,123,38.55,0.31341463414634146
East,C,424,142.84,0.3368867924528302
South,B,297,102.76,0.345993265993266
West,B,162,31.94,0.1971604938271605
South,A,270,125.75,0.46574074074074073
South,B,225,58.57,0.2603111111111111
South,C,231,41.98,0.18173160173160172
West,B,450,206.95,0.45988888888888885
East,A,119,30.73,0.25823529411764706
West,C,156,56.72,0.3635897435897436
North,A,241,55.55,0.2304979253112033
West,C,173,85.17,0.4923121387283237
West,A,247,109.27,0.44238866396761134
East,C,96,28.53,0.2971875
South,C,70,19.5,0.2785714285714286
West,C,412,201.37,0.4887621359223301
South,A,238,109.3,0.4592436974789916
East,B,298,132.64,0.44510067114093954
North,B,282,65.19,0.23117021276595745
West,B,125,14.14,0.11312
East,A,190,74.48,0.392
East,C,438,63.18,0.14424657534246577
North,A,472,146.67,0.3107415254237288
West,C,480,74.82,0.15587499999999999
West,A,409,164.26,0.40161369193154034
South,B,476,89.16,0.1873109243697479
East,A,321,47.09,0.14669781931464176
East,B,337,145.17,0.4307715133531157
South,A,367,139.35,0.379700272479564
East,A,442,119.57,0.2705203619909502
East,B,73,13.55,0.1856164383561644
East,B,160,65.55,0.4096875
East,C,280,49.45,0.17660714285714288
East,C,85,32.66,0.384235294117647
West,A,79,10.04,0.1270886075949367
West,A,112,20.05,0.17901785714285715
North,B,419,205.19,0.48971360381861573
East,A,329,140.55,0.4272036474164134
West,C,490,183.24,0.3739591836734694
South,A,56,18.19,0.3248214285714286
East,B,281,135.32,0.48156583629893235
East,A,228,45.9,0.2013157894736842
East,A,158,44.88,0.28405063291139243
West,A,135,35.36,0.2619259259259259
West,C,467,211.79,0.45351177730192715
East,C,371,140.11,0.3776549865229111
South,C,188,90.01,0.4787765957446809
West,B,459,93.34,0.20335511982570806
North,C,382,120.96,0.3166492146596859
South,A,206,26.25,0.12742718446601942
East,B,484,97.24,0.2009090909090909
East,C,463,230.79,0.49846652267818575
South,B,113,51.45,0.4553097345132744
West,A,204,96.82,0.47460784313725485
East,B,425,129.41,0.3044941176470588
South,A,242,27.99,0.11566115702479338
North,A,265,51.48,0.19426415094339622
South,A,91,21.07,0.23153846153846155
East,A,249,67.48,0.27100401606425706
West,A,465,80.16,0.17238709677419353
West,C,327,63.16,0.1931498470948012
North,B,237,42.94,0.18118143459915612
West,B,142,52.61,0.3704929577464789
West,A,491,209.87,0.4274338085539715
East,A,208,83.32,0.40057692307692305
South,A,363,97.19,0.26774104683195593
South,A,499,146.03,0.29264529058116234
North,B,493,61.44,0.12462474645030426
North,A,133,63.01,0.4737593984962406
West,A,152,50.14,0.3298684210526316
East,B,268,57.76,0.21552238805970148
North,A,485,86.61,0.17857731958762887
West,A,360,105.53,0.2931388888888889
East,A,73,20.03,0.27438356164383565
West,A,52,16.93,0.3255769230769231
East,C,93,32.26,0.3468817204301075
North,A,306,57.15,0.18676470588235294
East,B,109,26.39,0.24211009174311926
West,B,275,87.95,0.31981818181818183
North,A,447,71.01,0.15885906040268458
South,A,161,22.28,0.13838509316770187
South,A,65,30.74,0.4729230769230769
West,C,378,162.14,0.4289417989417989
North,A,397,174.56,0.4396977329974811
South,C,60,21.83,0.3638333333333333
South,B,397,140.98,0.3551133501259446
South,B,132,41.36,0.31333333333333335
South,B,83,26.38,0.3178313253012048
East,C,285,138.46,0.4858245614035088
West,A,165,40.26,0.244
West,B,463,65.09,0.1405831533477322
South,B,339,163.83,0.4832743362831859
North,A,153,33.44,0.21856209150326797
East,B,444,50.95,0.11475225225225226
East,A,454,71.11,0.15662995594713655
North,A,453,224.05,0.49459161147902875
West,B,52,20.33,0.3909615384615384
West,B,270,37.81,0.14003703703703704
North,A,453,99.43,0.21949227373068433
West,B,200,85.22,0.4261
North,C,434,193.57,0.44601382488479263
South,B,403,183.44,0.45518610421836225
West,A,64,26.24,0.41
South,C,299,95.77,0.3203010033444816
North,B,174,85.66,0.4922988505747126
West,A,186,78.91,0.424247311827957
South,A,298,40.29,0.1352013422818792
North,B,262,96.82,0.3695419847328244
South,C,353,166.15,0.47067988668555244
North,B,282,45.7,0.1620567375886525
West,C,217,53.55,0.2467741935483871
West,B,374,184.4,0.493048128342246
North,B,451,46.53,0.10317073170731708
South,B,99,26.12,0.26383838383838387
East,B,451,196.65,0.4360310421286031
West,A,338,127.19,0.376301775147929
East,B,222,22.98,0.10351351351351351
West,B,379,155.03,0.4090501319261214
South,A,211,103.8,0.4919431279620853
North,C,187,39.01,0.20860962566844918
South,C,390,74.46,0.19092307692307692
East,A,127,32.02,0.2521259842519685
North,A,403,146.71,0.36404466501240695
East,B,250,70.61,0.28244
North,B,91,31.5,0.34615384615384615
West,B,198,86.41,0.4364141414141414
East,A,300,136.56,0.4552
North,B,192,70.93,0.36942708333333335
West,A,304,67.64,0.2225
North,C,303,116.93,0.38590759075907594
North,C,62,9.33,0.15048387096774193
North,B,82,17.6,0.21463414634146344
East,C,205,56.03,0.27331707317073173
North,A,475,76.96,0.16202105263157893
South,C,379,112.65,0.29722955145118735
West,B,390,64.38,0.16507692307692307
West,C,431,114.43,0.2654988399071926
North,A,331,85.15,0.2572507552870091
East,A,96,45.42,0.473125
West,B,331,58.36,0.1763141993957704
East,A,483,233.06,0.48252587991718426
West,A,213,29.32,0.13765258215962442
West,B,423,159.93,0.37808510638297876
North,B,413,61.76,0.14953995157384986
East,A,124,13.17,0.10620967741935484
North,C,211,23.03,0.10914691943127963
North,C,392,45.21,0.11533163265306123
East,C,102,30.53,0.2993137254901961
East,C,148,44.38,0.29986486486486486
East,C,287,51.81,0.1805226480836237
South,A,236,115.18,0.48805084745762717
West,C,428,209.32,0.48906542056074764
North,A,174,75.19,0.43212643678160917
North,B,285,63.0,0.22105263157894736
East,C,369,164.26,0.44514905149051487
North,B,186,35.29,0.18973118279569892
East,B,368,88.7,0.24103260869565218
North,B,195,25.68,0.1316923076923077
South,C,168,75.86,0.45154761904761903
South,C,266,47.18,0.17736842105263156
North,C,117,46.9,0.4008547008547008
South,C,304,47.98,0.15782894736842104
East,C,350,149.66,0.4276
West,A,289,78.16,0.2704498269896194
West,B,457,70.1,0.1533916849015317
South,A,86,30.29,0.3522093023255814
North,A,299,91.1,0.3046822742474916
North,A,160,77.16,0.48224999999999996
South,A,155,44.74,0.2886451612903226
East,B,141,70.35,0.49893617021276593
West,A,329,92.1,0.27993920972644376
North,A,495,104.21,0.2105252525252525
North,A,335,52.5,0.15671641791044777
West,A,365,133.16,0.36482191780821915
West,B,52,14.23,0.27365384615384614
East,B,481,57.27,0.11906444906444907
South,A,147,46.89,0.3189795918367347
West,A,247,54.51,0.22068825910931172
East,B,474,235.61,0.4970675105485232
East,A,493,222.17,0.4506490872210953
East,B,345,110.83,0.3212463768115942
North,C,450,99.16,0.22035555555555555
East,C,371,79.7,0.2148247978436658
East,C,416,162.92,0.39163461538461536
North,C,404,64.06,0.15856435643564357
East,C,192,79.05,0.41171874999999997
East,B,271,78.11,0.2882287822878229
West,A,294,90.76,0.3087074829931973
North,C,247,80.54,0.32607287449392713
West,A,418,93.42,0.2234928229665072
North,C,149,43.37,0.2910738255033557
West,C,230,43.88,0.1907826086956522
West,C,179,56.72,0.31687150837988826
South,A,169,39.19,0.23189349112426033
East,B,162,25.7,0.15864197530864196
South,A,257,119.56,0.4652140077821012
South,C,256,55.81,0.2180078125
North,A,333,45.09,0.1354054054054054
West,B,222,26.55,0.1195945945945946
West,C,326,69.27,0.2124846625766871
North,A,203,45.39,0.2235960591133005
North,C,290,95.76,0.33020689655172414
West,C,492,206.14,0.41898373983739834
North,C,292,30.04,0.10287671232876712
West,C,302,72.43,0.23983443708609273
South,C,349,58.37,0.16724928366762176
South,A,399,139.11,0.3486466165413534
South,A,259,97.12,0.374980694980695
West,B,325,132.09,0.40643076923076926
West,A,439,75.3,0.1715261958997722
East,A,245,101.01,0.4122857142857143
East,C,89,44.43,0.4992134831460674
West,A,433,56.88,0.13136258660508085
North,B,293,130.77,0.44631399317406145
South,A,133,42.83,0.3220300751879699
East,B,70,18.95,0.2707142857142857
East,A,492,194.72,0.3957723577235772
West,C,141,55.82,0.39588652482269504
West,B,130,23.92,0.18400000000000002
East,C,452,157.13,0.34763274336283184
West,C,388,86.05,0.2217783505154639
East,C,446,218.79,0.4905605381165919
East,B,446,193.12,0.43300448430493277
South,A,462,63.26,0.13692640692640692
East,C,479,108.21,0.2259081419624217
East,B,422,138.74,0.32876777251184836
West,A,254,41.53,0.16350393700787402
West,C,243,87.44,0.359835390946502
East,B,210,48.03,0.22871428571428573
East,B,78,33.02,0.4233333333333334
East,C,169,19.66,0.11633136094674557
North,A,206,86.38,0.4193203883495145
South,C,194,34.99,0.18036082474226806
East,B,255,104.16,0.4084705882352941
East,C,478,118.77,0.24847280334728034
North,C,128,62.87,0.491171875
North,A,86,20.8,0.24186046511627907
South,C,202,25.38,0.12564356435643564
East,B,469,62.74,0.13377398720682304
East,A,320,110.16,0.34425
South,B,230,98.22,0.4270434782608696
North,C,410,44.87,0.1094390243902439
East,B,311,130.86,0.4207717041800644
South,B,171,62.95,0.36812865497076025
East,A,204,29.36,0.14392156862745098
East,B,455,61.77,0.13575824175824178
East,C,336,165.15,0.4915178571428572
East,C,450,105.95,0.23544444444444446
West,C,301,93.78,0.31156146179401994
West,C,317,58.08,0.18321766561514194
East,A,435,169.61,0.3899080459770115
West,C,316,119.9,0.37943037974683547
East,C,170,65.21,0.3835882352941176
North,B,386,51.17,0.13256476683937823
North,C,213,27.71,0.13009389671361501
East,A,328,43.62,0.13298780487804876
South,C,401,191.11,0.4765835411471322
South,A,496,205.63,0.4145766129032258
East,C,377,161.84,0.4292838196286472
North,C,428,72.52,0.16943925233644858
West,A,295,85.38,0.2894237288135593
North,A,281,104.26,0.3710320284697509
South,B,108,31.03,0.2873148148148148
South,C,382,152.5,0.3992146596858639
North,A,128,60.26,0.47078125
West,B,478,98.24,0.20552301255230124
East,B,359,139.81,0.38944289693593315
North,A,253,122.41,0.48383399209486166
West,B,315,55.57,0.1764126984126984
South,C,423,193.8,0.4581560283687944
South,B,133,16.74,0.12586466165413532
North,B,254,44.44,0.17496062992125982
West,A,270,98.24,0.3638518518518518
North,A,209,69.46,0.3323444976076555
South,B,400,199.87,0.49967500000000004
East,A,306,71.73,0.23441176470588238
West,A,216,23.52,0.10888888888888888
East,B,245,50.14,0.20465306122448979
West,A,216,49.66,0.2299074074074074
East,A,204,53.74,0.2634313725490196
East,B,228,83.34,0.3655263157894737
East,A,213,94.5,0.44366197183098594
West,B,223,107.96,0.48412556053811656
